iter	Logloss
1509	0.02401201154
1510	0.02394382167
1511	0.02392859154
1512	0.02390898972
1513	0.02390342901
1514	0.02385949734
1515	0.02378612141
1516	0.02369024755
1517	0.02366312395
1518	0.02358121178
1519	0.02353181222
1520	0.02344797067
1521	0.02343704581
1522	0.02337420242
1523	0.0233204249
1524	0.02329812283
1525	0.02323592468
1526	0.02320671168
1527	0.02319019994
1528	0.02313337798
1529	0.02312435974
1530	0.02311420332
1531	0.02307710546
1532	0.02303692403
1533	0.02302521403
1534	0.02300894381
1535	0.02296262145
1536	0.02292950358
1537	0.02288001815
1538	0.02286414561
1539	0.02284382903
1540	0.02278320634
1541	0.02276560627
1542	0.02269966758
1543	0.02269454363
1544	0.02263360827
1545	0.02260459609
1546	0.02257020586
1547	0.02254143379
1548	0.02248989763
1549	0.0224607984
1550	0.02244543213
1551	0.02239708653
1552	0.02238202582
1553	0.02234992242
1554	0.02232985302
1555	0.0223132388
1556	0.0222945078
1557	0.02223084304
1558	0.02222192439
1559	0.02218331408
1560	0.02216212225
1561	0.02212665459
1562	0.02211742162
1563	0.02204228901
1564	0.02202018094
1565	0.022008341
1566	0.02193306015
1567	0.02190093621
1568	0.02187022784
1569	0.02175339505
1570	0.02170819121
1571	0.02167899495
1572	0.0216569856
1573	0.02162859338
1574	0.02155541257
1575	0.02147725147
1576	0.02145168191
1577	0.0214303582
1578	0.02140119485
1579	0.02136716655
1580	0.02135508205
1581	0.02133429769
1582	0.02126342912
1583	0.02122153011
1584	0.02118238866
1585	0.02117292273
1586	0.02115398187
1587	0.02112438471
1588	0.02106750446
1589	0.02105409121
1590	0.0209813209
1591	0.0209604029
1592	0.02091575538
1593	0.02088861591
1594	0.02086057164
1595	0.02083030515
1596	0.02076291295
1597	0.02075172985
1598	0.02071698594
1599	0.02069221583
1600	0.02062121999
1601	0.02060284873
1602	0.0205705336
1603	0.02056150367
1604	0.0205526317
1605	0.02048362343
1606	0.02043775754
1607	0.02037784587
1608	0.02028013348
1609	0.02022305608
1610	0.02020873174
1611	0.02017497052
1612	0.02014508265
1613	0.02013129041
1614	0.02009421527
1615	0.02006561147
1616	0.02002088173
1617	0.01998891999
1618	0.01993308819
1619	0.01988804083
1620	0.0198706645
1621	0.01982222334
1622	0.01981657591
1623	0.01972441729
1624	0.01970338666
1625	0.01968473912
1626	0.01965797428
1627	0.01962477774
1628	0.01958269029
1629	0.01954879289
1630	0.01953101187
1631	0.01948095362
1632	0.01946705598
1633	0.01944791171
1634	0.01938474736
1635	0.019369755
1636	0.01932451098
1637	0.01931590687
1638	0.01929738908
1639	0.01928341444
1640	0.01922089241
1641	0.01917844751
1642	0.01915911047
1643	0.01914390688
1644	0.01907538503
1645	0.01902933419
1646	0.01898006655
1647	0.01896958945
1648	0.01891217643
1649	0.01888609321
1650	0.01886609371
1651	0.01884456214
1652	0.01881239987
1653	0.01879719607
1654	0.0187904033
1655	0.01878247645
1656	0.01873427558
1657	0.01872004537
1658	0.01870491261
1659	0.01867747936
1660	0.01866966151
1661	0.01865063426
1662	0.01863232966
1663	0.01860664927
1664	0.01858058663
1665	0.01856381379
1666	0.01847761825
1667	0.01846367567
1668	0.01845235446
1669	0.01840718289
1670	0.01838778586
1671	0.01836814739
1672	0.0183482429
1673	0.01833627455
1674	0.01831337937
1675	0.01828746996
1676	0.01827479789
1677	0.0182509199
1678	0.01819152004
1679	0.01818374107
1680	0.018172326
1681	0.01815212478
1682	0.01811284174
1683	0.01810289323
1684	0.01805806767
1685	0.01803493919
1686	0.01799697343
1687	0.01798238746
1688	0.0179626495
1689	0.01789055299
1690	0.01785770054
1691	0.01782657975
1692	0.0178019862
1693	0.01777989947
1694	0.01775595038
1695	0.01773507962
1696	0.01771326923
1697	0.01764271069
1698	0.01762348558
1699	0.01759159551
1700	0.01755010066
1701	0.01749117462
1702	0.01746919745
1703	0.01742707481
1704	0.01739462844
1705	0.01737857961
1706	0.01737216334
1707	0.0173431445
1708	0.0173169852
1709	0.01730488242
1710	0.01729064297
1711	0.01727243045
1712	0.01723567017
1713	0.01722431908
1714	0.01719401141
1715	0.01716091674
1716	0.01710603499
1717	0.01709372684
1718	0.01705566761
1719	0.01698047487
1720	0.01696217508
1721	0.0169091097
1722	0.01688806319
1723	0.01684842103
1724	0.0168326683
1725	0.01680898841
1726	0.01679259594
1727	0.0167163332
1728	0.0167031902
1729	0.01662815306
1730	0.0166171925
1731	0.01660395259
1732	0.01657322889
1733	0.01655219523
1734	0.01651740816
1735	0.01648363392
1736	0.01646057533
1737	0.01645288547
1738	0.01640874736
1739	0.01638009393
1740	0.01634241589
1741	0.01632372874
1742	0.0163008914
1743	0.01628273622
1744	0.01624020905
1745	0.01622650526
1746	0.01615283685
1747	0.01614377413
1748	0.01610078493
1749	0.01604606183
1750	0.01602603189
1751	0.01595140738
1752	0.01591430376
1753	0.01585426733
1754	0.01583981175
1755	0.01577963607
1756	0.0157444712
1757	0.01572679716
1758	0.0157117176
1759	0.01568202571
1760	0.01564694803
1761	0.01561677104
1762	0.01556238696
1763	0.0155274133
1764	0.01549720562
1765	0.01549007464
1766	0.01544683577
1767	0.01543494489
1768	0.01542478105
1769	0.01541511395
1770	0.01540193335
1771	0.01537945583
1772	0.01536836844
1773	0.01531338805
1774	0.01528317572
1775	0.01525780968
1776	0.01524783623
1777	0.01521275511
1778	0.01520937585
1779	0.01515115942
1780	0.01514820885
1781	0.01512039895
1782	0.01509583638
1783	0.01507840496
1784	0.0150729283
1785	0.01504081423
1786	0.01499480318
1787	0.01497349108
1788	0.01496714191
1789	0.01494570677
1790	0.01492015179
1791	0.01488055333
1792	0.01487497235
1793	0.01485357961
1794	0.01482773443
1795	0.01481893912
1796	0.01479301095
1797	0.01477789304
1798	0.01475573349
1799	0.01474921293
1800	0.01474015992
1801	0.0147205937
1802	0.01470246024
1803	0.0146705372
1804	0.01463074609
1805	0.01462543851
1806	0.01461962202
1807	0.01461124302
1808	0.01459793588
1809	0.01459159396
1810	0.01457958569
1811	0.01456721732
1812	0.01455179458
1813	0.01453180999
1814	0.01452278152
1815	0.01450837525
1816	0.01450152522
1817	0.01447134656
1818	0.0144399437
1819	0.01442910606
1820	0.01440877451
1821	0.01437309137
1822	0.0143441816
1823	0.0143279174
1824	0.0143151557
1825	0.01428865923
1826	0.01426219753
1827	0.01424773126
1828	0.01422666392
1829	0.01420274428
1830	0.01419132943
1831	0.01417304165
1832	0.01414423343
1833	0.01412666914
1834	0.01411932318
1835	0.01411286922
1836	0.01406371116
1837	0.01405762503
1838	0.01404022132
1839	0.01401923017
1840	0.01400344101
1841	0.01395571065
1842	0.0139447726
1843	0.01393160579
1844	0.01390775537
1845	0.01387964422
1846	0.01383419672
1847	0.01380301345
1848	0.01379129253
1849	0.01374382411
1850	0.0137400384
1851	0.01373183347
1852	0.0137214597
1853	0.01368471536
1854	0.01366674686
1855	0.01360797802
1856	0.01360145727
1857	0.01359055924
1858	0.01358146749
1859	0.01357719005
1860	0.01356325698
1861	0.01355218709
1862	0.01350946865
1863	0.01350140878
1864	0.0134858739
1865	0.01346534658
1866	0.01344177085
1867	0.01341905647
1868	0.01340232144
1869	0.01339583313
1870	0.01339058394
1871	0.01337895975
1872	0.01337376628
1873	0.01334390063
1874	0.01332954814
1875	0.01331554444
1876	0.01331301183
1877	0.01327973487
1878	0.01326429268
1879	0.01321347807
1880	0.01319244766
1881	0.01318205459
1882	0.01317210953
1883	0.01316505654
1884	0.01312732379
1885	0.01312356971
1886	0.0131096664
1887	0.01307288953
1888	0.01306854082
1889	0.01305960375
1890	0.01305037375
1891	0.01303674164
1892	0.01300667749
1893	0.01299403886
1894	0.01298960746
1895	0.01296242258
1896	0.01293173914
1897	0.01291563787
1898	0.01290731962
1899	0.01286997969
1900	0.01286766694
1901	0.01286080755
1902	0.01285154814
1903	0.01284491288
1904	0.01282013093
1905	0.01280524807
1906	0.0127974295
1907	0.01278927477
1908	0.01278594421
1909	0.0127767205
1910	0.01276695614
1911	0.01274920613
1912	0.01274180847
1913	0.01271565183
1914	0.01266973415
1915	0.01264736345
1916	0.01263306542
1917	0.01262378955
1918	0.01259785668
1919	0.01254941813
1920	0.0125117612
1921	0.01250878548
1922	0.01249642994
1923	0.0124809953
1924	0.01243705448
1925	0.01242876404
1926	0.01242420811
1927	0.01240573049
1928	0.01239611155
1929	0.01238715179
1930	0.01236164921
1931	0.01234169721
1932	0.01233064344
1933	0.01232366176
1934	0.01231717349
1935	0.01230979706
1936	0.01228726522
1937	0.01225434014
1938	0.01221046502
1939	0.01220626686
1940	0.01218298776
1941	0.01217871083
1942	0.01215035469
1943	0.01213829877
1944	0.01213096943
1945	0.01211403252
1946	0.01210524169
1947	0.01207289878
1948	0.01204643064
1949	0.0120214134
1950	0.01200814243
1951	0.01199139736
1952	0.01198676189
1953	0.01198013624
1954	0.01197053492
1955	0.01196655287
1956	0.01195848746
1957	0.01194250241
1958	0.0119223455
1959	0.01189860522
1960	0.01187567574
1961	0.01186618845
1962	0.01186105285
1963	0.01184568926
1964	0.01182917785
1965	0.01178920017
1966	0.0117799277
1967	0.01177187111
1968	0.01176195942
1969	0.01174962803
1970	0.01174545494
1971	0.011741408
1972	0.01169896306
1973	0.01166540456
1974	0.01166017903
1975	0.01163851993
1976	0.01162249729
1977	0.01161273096
1978	0.01161002331
1979	0.01158649271
1980	0.01155868017
1981	0.01155520297
1982	0.0115497471
1983	0.0115451443
1984	0.01150077229
1985	0.01149285571
1986	0.01145053706
1987	0.0114425163
1988	0.01142994984
1989	0.01141765898
1990	0.01140213249
1991	0.01138087626
1992	0.0113591168
1993	0.01135370331
1994	0.0113401545
1995	0.01132111431
1996	0.01131053512
1997	0.01129558895
1998	0.01129147729
1999	0.01128319997
2000	0.01126932393
2001	0.01124603072
2002	0.01123827063
2003	0.01121977102
2004	0.01120738352
2005	0.01119515291
2006	0.01118438506
2007	0.01117598009
2008	0.01115437956
2009	0.01112413547
2010	0.01111559403
2011	0.0110703634
2012	0.0110651512
2013	0.01104145689
2014	0.0110304328
2015	0.01100742038
2016	0.01099028689
2017	0.01098247538
2018	0.01096612109
2019	0.01095915531
2020	0.01093980011
2021	0.01092943641
2022	0.01092295522
2023	0.01089587222
2024	0.01087502027
2025	0.01084312669
2026	0.01083557579
2027	0.01082846326
2028	0.01079711154
2029	0.0107912682
2030	0.01077340722
2031	0.0107629263
2032	0.01075504372
2033	0.01075215203
2034	0.01072542302
2035	0.01070202847
2036	0.01068467228
2037	0.0106762718
2038	0.01067449723
2039	0.01066948536
2040	0.01063923451
2041	0.01063356533
2042	0.01062151286
2043	0.01061323126
2044	0.01060875331
2045	0.01060568086
2046	0.01059721877
2047	0.01059346333
2048	0.01058801633
2049	0.01056296197
2050	0.01055504035
2051	0.01055160155
2052	0.01054097813
2053	0.01053421628
2054	0.01052897387
2055	0.01051902113
2056	0.01050566246
2057	0.010490721
2058	0.01047897767
2059	0.010471077
2060	0.01044977643
2061	0.01044313588
2062	0.0104091953
2063	0.01040288553
2064	0.010393085
2065	0.01038889369
2066	0.01038395503
2067	0.01037858109
2068	0.01035646299
2069	0.01034882915
2070	0.01032461727
2071	0.01032138233
2072	0.01030904544
2073	0.01029976728
2074	0.01029495378
2075	0.01028444521
2076	0.01027461265
2077	0.01026953434
2078	0.01025651457
2079	0.010252641
2080	0.01024436743
2081	0.01023380861
2082	0.01022793764
2083	0.01022270967
2084	0.0102142667
2085	0.01019895982
2086	0.01019447786
2087	0.01016220444
2088	0.01015980105
2089	0.01011971252
2090	0.01010987996
2091	0.01008596534
2092	0.01006538679
2093	0.01004112929
2094	0.01003437157
2095	0.009999460608
2096	0.009963519962
2097	0.009954243633
2098	0.00994495549
2099	0.009936385618
2100	0.009923929405
2101	0.009917318326
2102	0.009908124264
2103	0.009904667377
2104	0.009890506594
2105	0.009867586364
2106	0.009864806946
2107	0.00985741735
2108	0.009842627397
2109	0.00983330943
2110	0.009808133179
2111	0.009792375007
2112	0.009783581169
2113	0.009772836749
2114	0.009769595402
2115	0.009762728748
2116	0.009753725748
2117	0.009731658812
2118	0.009698447854
2119	0.009677656155
2120	0.00966709311
2121	0.009658224531
2122	0.009626708715
2123	0.00962327267
2124	0.009617528197
2125	0.009610360912
2126	0.00958481642
2127	0.009578366692
2128	0.009569607297
2129	0.009565361198
2130	0.009558302057
2131	0.00952898401
2132	0.009525860059
2133	0.009503448644
2134	0.009498121101
2135	0.009486016778
2136	0.009476764134
2137	0.009461407538
2138	0.00943507824
2139	0.009428396854
2140	0.009418116946
2141	0.009411971363
2142	0.009403493902
2143	0.009398943732
2144	0.009390683148
2145	0.009387495555
2146	0.009356372141
2147	0.009349794666
2148	0.009334766249
2149	0.009323990586
2150	0.009320343676
2151	0.009311477301
2152	0.009311464707
2153	0.009306482879
2154	0.009288433978
2155	0.009274245709
2156	0.00927151711
2157	0.009264509233
2158	0.009248295843
2159	0.009240409085
2160	0.009218019218
2161	0.009191685928
2162	0.009178699204
2163	0.009171196725
2164	0.00915895672
2165	0.00915182248
2166	0.009148213367
2167	0.009135545704
2168	0.009129452724
2169	0.009113805604
2170	0.009110063493
2171	0.009104272322
2172	0.009098684824
2173	0.009089065326
2174	0.009085404106
2175	0.009078075985
2176	0.009073819326
2177	0.009071209586
2178	0.009064663427
2179	0.009053367939
2180	0.009044935882
2181	0.009034199653
2182	0.009006156829
2183	0.009003918876
2184	0.008999516661
2185	0.00897695793
2186	0.008965810631
2187	0.008961294132
2188	0.008958256395
2189	0.008950239909
2190	0.008947600354
2191	0.008933890027
2192	0.008932730199
2193	0.00892811462
2194	0.008922025408
2195	0.008895616692
2196	0.008881862936
2197	0.008865773367
2198	0.008855641198
2199	0.008855641198
2200	0.008837882199
2201	0.0088290074
2202	0.008828985204
2203	0.008822698296
2204	0.008804685542
2205	0.008803546937
2206	0.008790605953
2207	0.008777295814
2208	0.008765856122
2209	0.00875887664
2210	0.008755992783
2211	0.008755045121
2212	0.008746339602
2213	0.008742612254
2214	0.008738935125
2215	0.008720108084
2216	0.008710748955
2217	0.00870426892
2218	0.008693594311
2219	0.008693594311
2220	0.008688130757
2221	0.008682538612
2222	0.008664224995
2223	0.008662872428
2224	0.008652882304
2225	0.008652879306
2226	0.008648758581
2227	0.00864476368
2228	0.00864476368
2229	0.008633737238
2230	0.008607809063
2231	0.00859078163
2232	0.008570937709
2233	0.008563489798
2234	0.008553300125
2235	0.008546225598
2236	0.008539959683
2237	0.008535339851
2238	0.008522584874
2239	0.008514283669
2240	0.00850905903
2241	0.008504077991
2242	0.008484741386
2243	0.008478282287
2244	0.00847056889
2245	0.00845132101
2246	0.008447835231
2247	0.008447829658
2248	0.008428609388
2249	0.008423318287
2250	0.008407102802
2251	0.008404199278
2252	0.008397203528
2253	0.008394352448
2254	0.008373566036
2255	0.008369965619
2256	0.008363011419
2257	0.008353555818
2258	0.008345210507
2259	0.00834057375
2260	0.008335203766
2261	0.008305101074
2262	0.00829285034
2263	0.008262885962
2264	0.008252165038
2265	0.008244101254
2266	0.008241122054
2267	0.008229615444
2268	0.008227244342
2269	0.008216447809
2270	0.008207217052
2271	0.008201546047
2272	0.008198729733
2273	0.00819219489
2274	0.008176779147
2275	0.008175851129
2276	0.008170273648
2277	0.008168128507
2278	0.008156742867
2279	0.008140148973
2280	0.008127235693
2281	0.008119750511
2282	0.008119749786
2283	0.008113501202
2284	0.008106018302
2285	0.00807401622
2286	0.008060182033
2287	0.008053445292
2288	0.008037290216
2289	0.008031778843
2290	0.008024156082
2291	0.008015382372
2292	0.008004812796
2293	0.008002174225
2294	0.007991672012
2295	0.007965080662
2296	0.007961637551
2297	0.007957223118
2298	0.00794921302
2299	0.007949189904
2300	0.007946651788
2301	0.007943495709
2302	0.007933098382
2303	0.007902725289
2304	0.007889831691
2305	0.007880522431
2306	0.007877797542
2307	0.007870133511
2308	0.007866335685
2309	0.007859054416
2310	0.007851712334
2311	0.007851700726
2312	0.00784060913
2313	0.007835133416
2314	0.007830733637
2315	0.007807373701
2316	0.007801911545
2317	0.007797258637
2318	0.007796188136
2319	0.00778942149
2320	0.007775938358
2321	0.007771113292
2322	0.007771091855
2323	0.0077684383
2324	0.007765056901
2325	0.007762809544
2326	0.007756251329
2327	0.007753808882
2328	0.007750313315
2329	0.007746503587
2330	0.007734849066
2331	0.007726500923
2332	0.007722226107
2333	0.00771797235
2334	0.007704599477
2335	0.007693493666
2336	0.007679778249
2337	0.007673406243
2338	0.007653636349
2339	0.007648944959
2340	0.007643133807
2341	0.007643124927
2342	0.00763547971
2343	0.007619194376
2344	0.007600523874
2345	0.007597230379
2346	0.00759493469
2347	0.007590882611
2348	0.007582480416
2349	0.007579385701
2350	0.00756583533
2351	0.00755241898
2352	0.007544166757
2353	0.007540455788
2354	0.00753479638
2355	0.00752883256
2356	0.00752301492
2357	0.007520070697
2358	0.007518258185
2359	0.0075121219
2360	0.007501663583
2361	0.007496210191
2362	0.007476047826
2363	0.00747399313
2364	0.007466038777
2365	0.007459949261
2366	0.007457848909
2367	0.007454948281
2368	0.007448421512
2369	0.007440147383
2370	0.007415792732
2371	0.007410807041
2372	0.007405839741
2373	0.007401814086
2374	0.007395070378
2375	0.007388885406
2376	0.007384316294
2377	0.007381235932
2378	0.007378629903
2379	0.007378622941
2380	0.007374992352
2381	0.00736901965
2382	0.00735642147
2383	0.007350209252
2384	0.007346255539
2385	0.007340059435
2386	0.007340056475
2387	0.007336018178
2388	0.007333036254
2389	0.007328909473
2390	0.007326243317
2391	0.007326204325
2392	0.00731958241
2393	0.007314140711
2394	0.007310390575
2395	0.007300051949
2396	0.007296025049
2397	0.007291680743
2398	0.007288303374
2399	0.007283647993
2400	0.007280442127
2401	0.00727603563
2402	0.00727603563
2403	0.007276026111
2404	0.007259988425
2405	0.007250164249
2406	0.007250156795
2407	0.007241526733
2408	0.007238840404
2409	0.007225842152
2410	0.007221174937
2411	0.007207944055
2412	0.007207944055
2413	0.007204767419
2414	0.007204753197
2415	0.007204752662
2416	0.007195276186
2417	0.00718960525
2418	0.007183216823
2419	0.007167125728
2420	0.007164057871
2421	0.007164056003
2422	0.00715405133
2423	0.007151454132
2424	0.007151388123
2425	0.007143832488
2426	0.007131391029
2427	0.007125850692
2428	0.007114450956
2429	0.007105866441
2430	0.007101506094
2431	0.007098476131
2432	0.007094381693
2433	0.007094376397
2434	0.007091384535
2435	0.007087671913
2436	0.007085379456
2437	0.007083210297
2438	0.007072380738
2439	0.007068158653
2440	0.007065600378
2441	0.007061768177
2442	0.007056688527
2443	0.007048040363
2444	0.007046401916
2445	0.00703789573
2446	0.007033879145
2447	0.007031261603
2448	0.00702456012
2449	0.00701200657
2450	0.006999975171
2451	0.006999972819
2452	0.00699573907
2453	0.006987604018
2454	0.006983782442
2455	0.006968819515
2456	0.006968806744
2457	0.006960748401
2458	0.006957332948
2459	0.006956120752
2460	0.006950599877
2461	0.006939124092
2462	0.00692085916
2463	0.006915769508
2464	0.006912590447
2465	0.006911811083
2466	0.006905032615
2467	0.006898659201
2468	0.00689557157
2469	0.006885732611
2470	0.00687759006
2471	0.00687148896
2472	0.00686187611
2473	0.006856692461
2474	0.006847230151
2475	0.00684126247
2476	0.006841261692
2477	0.006835679877
2478	0.0068315046
2479	0.006828837493
2480	0.006825344789
2481	0.006825341307
2482	0.00681795935
2483	0.006808560012
2484	0.006801138012
2485	0.006798834947
2486	0.006791242345
2487	0.006786524368
2488	0.006785877819
2489	0.006784178066
2490	0.006784163343
2491	0.006778392935
2492	0.006770768604
2493	0.006770760114
2494	0.006761738523
2495	0.006754033686
2496	0.00674331059
2497	0.006736594669
2498	0.006736588996
2499	0.00673193539
